liberal_arts	N	2
liberalism	N	8
liberally	R	2
liberated	J	2
liberation	N	2
libertine	N	2
liberty	N	12
librarian	N	2
library	N	8
license	N	4
license_number	N	2
licensed	J	4
licensing_fee	N	2
lick	V	6
lid	N	4
lie	N	6
lie	V	92
lie_awake	V	2
lie_dormant	V	2
lie_down	V	6
lie_in	V	24
lieutenant	N	4
lieutenant_governor	N	6
life	N	240
life-size	J	4
life_cycle	N	2
life_eternal	N	4
life_history	N	6
life_science	N	2
lifeless	J	2
lifelike	J	6
lifetime	N	2
lift	V	36
lift_up	V	2
lifter	N	8
ligament	N	2
light	J	44
light	N	114
light	V	14
light-duty	J	2
light-green	J	6
light-headed	J	2
light_beam	N	4
light_bulb	N	2
light_up	V	2
light_year	N	2
lighted	J	8
lighting	N	4
lightly	R	8
lightning	N	10
lightweight	J	2
lightweight	N	2
like	J	44
like	V	80
likelihood	N	2
likely	J	54
likely	R	10
likewise	R	16
liking	N	2
lilac	J	2
lilt	N	2
limb	N	4
limbic_brain	N	2
limbo	N	2
lime_tree	N	2
limit	N	20
limit	V	18
limit_point	N	2
limitation	N	2
limited	J	30
limited_edition	N	2
limiting	J	2
limp	J	6
lincoln	N	2
line	N	136
line	V	4
line_coach	N	2
line_double	N	2
line_drive	N	2
line_of_work	N	2
line_up	V	4
lineage	N	4
linear	J	10
linear_algebra	N	4
linear_operator	N	20
linearly	R	8
linebacker	N	2
lined	J	4
lined_snake	N	2
lineman	N	2
linen	N	6
liner	N	2
lineup	N	2
linger	V	8
lingering	J	2
lingual	J	2
linguist	N	8
linguistic	J	2
link	N	2
link	V	8
links	N	2
linoleum	N	2
lint	N	2
lion	N	2
lionize	V	4
lip	N	50
lipped	J	2
lipstick	N	2
liquid	J	10
liquid	N	26
liquid_air	N	6
liquid_detergent	N	2
liquid_nitrogen	N	4
liquor	N	26
list	N	42
list	V	32
listen	V	56
listener	N	10
liter	N	8
literal	J	20
literally	R	12
literalness	N	6
literary	J	18
literate	J	2
literature	N	30
lithe	J	2
litigant	N	2
litter	N	8
litter	V	2
little	J	244
little	N	16
little	R	10
little_rock	N	2
little_sister	N	2
livable	J	2
live	J	16
live	V	122
live_in	V	2
live_oak	N	2
live_out	V	2
live_up_to	V	4
livelihood	N	2
liveliness	N	2
lively	J	6
liver	N	14
liver_fluke	N	2
liverpool	N	2
living	J	10
living	N	10
living_arrangement	N	2
living_room	N	18
living_space	N	2
living_thing	N	2
load	N	16
load	V	8
loaded	J	6
loading	N	12
loaf	N	6
loaf_of_bread	N	2
loan	N	34
loathe	V	6
loathsome	J	2
lob	V	2
lobby	N	2
lobe	N	6
loblolly	N	2
lobscouse	N	2
lobscuse	N	4
lobster-backed	J	2
lobular	J	2
lobularity	N	2
lobule	N	6
local	J	104
local	N	4
local_call	N	4
local_option	N	2
locality	N	4
localization	N	4
locally	R	2
locate	V	20
located	J	20
location	N	1234
lock	N	2
lock	V	10
lock_in	V	2
locker_room	N	4
lodge	V	2
loft	N	2
lofty	J	4
log	N	12
log	V	2
log_cabin	N	2
logging	N	2
logic	N	6
logical	J	14
logistic	J	2
loins	N	2
london	N	14
loneliness	N	10
lonely	J	12
long	J	206
long	N	4
long	R	30
long	V	14
long-acting	J	2
long-distance	J	2
long-familiar	J	2
long-legged	J	2
long-range	J	2
long-run	J	2
long-shanked	J	2
long-term	J	4
long_ago	R	16
long_bone	N	6
long_haul	N	2
long_island	N	4
long_island_sound	N	2
long_shot	N	2
long_since	R	6
long_time	N	16
longer	R	10
longing	N	2
longshoreman	N	2
longstanding	J	2
look	N	40
look	V	244
look_across	V	2
look_after	V	4
look_around	V	14
look_at	V	18
look_away	V	4
look_back	V	6
look_for	V	24
look_forward	V	4
look_into	V	2
look_like	V	34
look_out	V	8
look_out_on	V	2
look_out_over	V	2
look_to	V	2
look_upon	V	6
looking	J	2
looking_at	N	6
loom	V	6
loon	N	2
loophole	N	4
loose	J	12
loose-jowled	J	2
loose_end	N	2
loosely	R	10
loosely_knit	J	2
loosen	V	2
loosen_up	V	2
loot	N	4
looted	J	2
lopsidedly	R	2
lord	N	20
lord's_supper	N	2
lordly	J	2
lordship	N	4
lore	N	4
lorelei	N	2
los_angeles	N	22
lose	V	68
lose_control	V	2
loser	N	2
losing_streak	N	2
loss	N	58
losses	N	4
lost	J	14
lot	N	20
lotion	N	2
lots	N	8
lotus	N	2
loud	J	14
loud-voiced	J	2
loudly	R	12
loudspeaker	N	2
louse	N	2
louse_up	V	4
lousiness	N	2
lousy	J	8
love	N	48
love	V	50
love_lyric	N	2
loveliness	N	4
lovely	J	16
lover	N	8
loving	J	6
lovingly	R	2
low	J	114
low	R	2
low-ceilinged	J	2
low-down	J	2
low-down	N	2
low-grade	J	2
low-lying	J	2
low-sudsing	J	2
low-water_mark	N	2
low_density	N	2
low_temperature	N	8
lower	J	38
lower	V	18
lower-class	J	2
lower-middle-class	J	2
lower_limit	N	6
lowered	J	2
lowland	N	2
loyal	J	10
loyalist	N	2
loyalty	N	6
lp	N	2
lucidity	N	2
lucifer	N	4
luck	N	6
luck_into	V	2
lucky	J	10
lug	V	2
lull	N	2
lumbar	J	2
lumber	N	6
lumber	V	2
luminary	N	2
luminescence	N	2
luminous	J	4
lummox	N	2
lump	N	4
lump	V	2
lumpish	J	2
lunar	J	16
lunation	N	4
lunch	N	10
lunchroom	N	2
lung	N	46
lunge	V	4
lure	V	4
lurk	V	6
luscious	J	2
lush	J	2
lust	N	4
luster	N	2
lustily	R	2
lustre	N	2
lusty	J	2
luxurious	J	4
luxury	J	4
luxury	N	6
lymph_node	N	4
lymphocyte	N	2
lyophilize	V	2
lyric	J	8
lyric	N	10
lyrical	J	2
m	N	20
ma	N	28
macabre	J	2
machine	N	48
machine_gun	N	10
machine_shop	N	2
machinery	N	6
machinist	N	2
mackinaw	N	2
macromolecular	J	2
macrophage	N	2
macroscopically	R	2
mad	J	28
madam	N	2
made	J	8
magazine	N	12
magic	J	4
magic	N	6
magician	N	8
magistrate	N	2
magnet	N	2
magnetic	J	2
magnetic_field	N	4
magnetic_force	N	2
magnetic_moment	N	2
magnetic_resonance	N	4
magnetically	R	2
magnificence	N	2
magnificent	J	14
magnificently	R	4
magnified	J	2
magnify	V	2
magnifying_glass	N	2
magnitude	N	24
magpie	N	2
mah-jongg	N	2
mahogany	N	4
maid	N	20
mail	N	4
mail	V	2
mail_order	N	2
maimed	J	2
main	J	32
main_street	N	2
maine	N	2
mainland	N	4
mainly	R	8
maintain	V	60
maintenance	N	8
majestic	J	2
major	J	84
major-league_club	N	2
major_axis	N	14
major_league	N	8
majority	N	20
majors	N	4
make	V	780
make_for	V	12
make_fun	V	4
make_good	V	2
make_happy	V	2
make_it	V	6
make_love	V	2
make_noise	V	4
make_one's_way	V	6
make_out	V	8
make_possible	V	4
make_sense	V	8
make_sure	V	2
make_up	V	16
make_up_one's_mind	V	8
maker	N	12
makeshift	J	2
making	N	2
malaise	N	4
malaria	N	4
male	J	14
male	N	16
malevolency	N	2
malformed	J	2
malign	J	2
malignancy	N	2
malposed	J	2
maltreat	V	2
mama	N	12
mammal	N	6
mammalian	J	4
mammoth	J	2
man	N	716
man-of-war	N	2
man-to-man	R	2
man_and_wife	N	2
man_in_the_street	N	2
manage	V	24
management	N	26
management_personnel	N	2
manager	N	46
manchester	N	24
maneuver	V	6
mangled	J	2
manhattan	N	12
manhood	N	2
mania	N	2
maniac	N	4
maniacal	J	2
manic	J	4
manic-depressive	N	2
maniclike	J	2
manifest	V	6
manifestation	N	14
manifold	N	22
manipulate	V	2
mankind	N	4
manner	N	62
manners	N	8
manometer	N	12
manor	N	2
manor_house	N	4
manpower	N	2
manse	N	2
manservant	N	2
mantel	N	4
mantic	J	2
mantle	N	2
mantrap	N	2
manual_labor	N	2
manufacture	N	4
manufacture	V	2
manufacturer	N	12
manumission	N	2
manure	N	6
manuscript	N	4
many	J	346
many_a	J	6
many_another	J	2
map	N	8
map_out	V	2
maple	N	2
mar	V	2
marathon	N	2
marble	N	18
marbleized	J	2
marbleizing	N	2
march	N	18
march	V	22
marching	J	2
mare	N	4
margin	N	12
marginal	J	10
marginally	R	2
maria	N	2
marine	J	2
marine	N	2
marine_corps	N	8
mark	N	16
mark	V	18
marked	J	30
markedly	R	2
market	N	18
market	V	2
marketing	N	4
marking	N	4
marksman	N	14
marksmanship	N	4
marmalade	N	2
marquee	N	2
marriage	N	12
married	J	14
marrow	N	4
marry	V	22
mars	N	26
marshaling	N	2
martian	J	8
martian	N	6
martini	N	2
martyr	N	14
marvel	N	2
marvel	V	4
marvelous	J	12
marvelously	R	2
mary	N	4
mary_magdalene	N	2
masculine	J	6
mash	V	2
mask	N	2
mask	V	2
masking	N	2
masonry	N	2
masquerade	V	2
mass	J	6
mass	N	110
mass-spectrometric	J	2
mass_media	N	4
mass_rapid_transit	N	2
massachuset	N	4
massachusetts	N	4
massage	V	2
masses	N	4
masseur	N	6
massive	J	12
mast	N	2
master	J	2
master	N	16
master's_degree	N	2
master_bedroom	N	2
master_of_ceremonies	N	2
master_of_science	N	2
masterly	J	2
masterpiece	N	4
mastery	N	4
mat	N	8
match	N	2
match	V	6
matching	J	2
mate	N	8
mate	V	14
material	J	12
material	N	160
materialize	V	2
maternal	J	2
math	N	2
mathematical	J	2
mathematically	R	4
mating	N	4
matriarch	N	2
matron	N	2
matsyendra	N	2
matter	N	74
matter	V	26
matter_to	V	6
matting	N	2
maturation	N	2
mature	J	6
mature	V	6
maturing	N	4
maturity	N	54
mausoleum	N	2
mauve	J	2
maxim	N	2
maximal	J	4
maximize	V	2
maximum	J	48
maximum	N	12
may	N	42
may_day	N	2
maybe	R	32
mayor	N	10
mc	N	8
meadow	N	8
meager	J	2
meal	N	18
mean	J	32
mean	N	16
mean	V	144
meander	V	2
meaning	N	52
meaningful	J	8
meaningfulness	N	2
meaningless	J	6
meanness	N	2
means	N	68
meanwhile	R	16
measurable	J	8
measure	N	22
measure	V	64
measured	J	14
measurement	N	76
meat	N	4
meaty	J	2
mechanic	N	4
mechanical	J	16
mechanically	R	2
mechanics	N	6
mechanism	N	26
medal	N	2
medal_of_honor	N	2
meddling	J	4
meddling	N	2
medical	J	34
medical_aid	N	2
medical_care	N	2
medical_intern	N	2
medical_practice	N	2
medical_school	N	4
medication	N	2
medicine	N	10
medieval	J	20
meditate	V	6
meditation	N	2
medium	N	16
meet	N	8
meet	V	76
meet_up_with	V	2
meeting	N	44
megakaryocytic	J	2
megalopolis	N	2
megaton	N	2
megaton_bomb	N	10
melancholy	N	6
melodrama	N	2
melodramatic	J	2
melody	N	10
melon	N	2
melt	V	6
melt_off	V	2
melting	J	2
melting	N	2
melting_pot	N	4
member	N	82
membership	N	22
membrane	N	2
memorabilia	N	2
memorable	J	4
memorial	N	2
memorize	V	2
memory	N	52
memory_image	N	4
memory_picture	N	4
men	N	32
menace	N	6
menarche	N	8
mend	V	6
mendacious	J	2
mental	J	10
mental_disturbance	N	2
mental_health	N	2
mental_image	N	6
mental_institution	N	2
mentality	N	2
mentally	R	2
mentally_retarded	N	2
mention	N	12
mention	V	38
meq	N	4
merchandise	N	2
merchant	N	6
mercifully	R	2
mercury	N	4
mercy	N	8
mere	J	24
merely	R	68
merge	V	8
merging	N	2
merit	N	10
merit	V	6
meritorious	J	2
mermaid	N	2
merrily	R	2
merriment	N	4
merry	J	6
merrymaking	N	2
mesenteric	J	2
mesh	N	2
mess	N	4
mess_hall	N	2
message	N	16
messenger	N	8
metabolize	V	2
metal	J	4
metal	N	28
metaphysical	J	2
meted_out	J	2
meteor	N	12
meteor_stream	N	2
meteorite	N	16
meteoritic	J	12
meteorological	J	2
meteorological_conditions	N	4
meter	N	10
meter	V	2
method	N	108
method_of_choice	N	2
methodical	J	4
methodically	R	4
methodist	J	2
methodist_church	N	2
meticulously	R	6
metrazol	N	2
metro	N	2
metropolitan	J	6
mew	V	2
mexican	J	4
mexican	N	30
mg	N	78
micelle	N	22
michigan	N	4
microbial	J	2
microcosm	N	2
micrometeorite	N	22
micrometeoritic	J	4
micron	N	8
microorganism	N	6
microphone	N	6
microphoning	N	2
microscope	N	6
microscopic	J	6
microscopically	R	12
microsecond	N	4
microsomal	J	2
mid	J	8
mid-fifties	N	4
mid-thirties	N	2
midair	N	2
middle	J	12
middle	N	20
middle-aged	J	6
middle-class	J	2
middle-level	J	2
middle_ages	N	4
middle_class	N	4
midnight	N	8
midst	N	2
midsummer	N	2
midway	J	4
midway	R	2
midwest	N	2
midwestern	J	4
might	N	2
mighty	J	2
mighty	R	2
migrate	V	2
migratory	J	2
mike	N	2
mild	J	6
mildly	R	4
mile	N	34
mileage	N	2
milestone	N	6
milieu	N	2
militant	J	2
militarily	R	2
military	J	22
military_man	N	2
militate	V	2
militia	N	10
milk	N	22
milk	V	2
mill	N	2
mill	V	2
millennium	N	6
milliampere	N	2
milliliter	N	4
million	J	12
million	N	26
millions	N	8
millivoltmeter	N	2
milwaukee	N	2
min	N	14
mind	N	112
mind	V	14
minded	J	4
mindful	J	2
mindless	J	4
mine	N	10
mine_field	N	2
miner	N	2
mineral	N	8
mineral_oil	N	2
mingle	V	2
miniature	J	2
miniature	N	2
minimal	J	46
minimize	V	12
minimum	J	18
minimum	N	10
mining	N	2
mining_bee	N	2
minister	N	14
ministration	N	2
minneapolis	N	4
minnesota	N	4
minoan	J	2
minor	J	16
minor_league	N	6
minority	N	8
mint	N	2
minuet	N	2
minute	J	8
minute	N	74
minute_of_arc	N	2
miracle	N	10
miraculous	J	2
mirror	N	6
misanthrope	N	2
misbehavior	N	6
misbranded	J	2
miscalculation	N	2
miscarry	V	2
miscegenation	N	2
miscellaneous	J	6
mischief	N	4
mischievous	J	2
misconception	N	4
misconstruction	N	2
misdeed	N	4
miserable	J	4
misery	N	8
misfire	V	2
misfortune	N	6
misgiving	N	2
misinterpret	V	2
misjudge	V	2
mislead	V	4
misleading	J	4
misname	V	2
misnomer	N	2
misplaced	J	10
misquote	V	2
misrelated	J	2
misrepresent	V	4
miss	N	2
miss	V	56
missing	J	10
mission	N	34
mississippi	N	2
missouri	N	12
mist	N	8
mistake	N	12
mistake	V	8
mistaken	J	8
mistakenly	R	4
mistaking	N	2
mister	N	4
mistress	N	6
misty	J	2
misunderstand	V	2
misuse	N	2
mite_box	N	2
mitigate	V	2
mitigation	N	2
mitral	J	2
mittens	N	2
mix	V	12
mix_in	V	2
mixed	J	20
mixing	N	8
mixture	N	26
ml	N	26
mm	N	30
mob	N	12
mobcap	N	2
mobilize	V	10
mock	J	4
mockery	N	2
mocking	J	2
modal	J	4
mode	N	6
model	N	56
model	V	2
modeled	J	2
moderate	J	22
moderately	R	2
modern	J	88
modern	N	2
modern_greek	N	2
modern_man	N	2
modern_world	N	6
modernity	N	10
modernization	N	14
modernize	V	4
modernized	J	2
modernizing	N	2
modest	J	6
modestly	R	2
modesty	N	2
modification	N	4
modified	J	2
modifier	N	8
modify	V	14
modulation	N	8
moist	J	12
moisture	N	10
molal	J	4
mold	V	2
molding	N	2
molecular	J	10
molecular_weight	N	8
molecule	N	10
molten	J	4
moment	N	128
momentarily	R	4
momentary	J	4
momentum	N	18
mommy	N	4
monarch	N	2
monastery	N	2
monastic	J	10
monaural	J	2
monday	N	44
money	N	76
moneymaker	N	2
moneymaking	N	2
monic_polynomial	N	6
monilia_albicans	N	2
monitor	V	2
monk	N	8
monkey	N	16
monkish	J	2
mono-iodotyrosine	N	10
monochrome	N	2
monograph	N	2
monologist	N	2
monologue	N	4
monomer	N	2
mononuclear	J	2
monophonic	J	2
monopolize	V	2
monopoly	N	4
monosyllable	N	2
monotone	J	6
monotonous	J	2
monsieur	N	2
monster	N	4
monstrous	J	10
month	N	90
month_by_month	R	2
monthly	J	8
montreal	N	4
monument	N	12
monumental	J	2
moo	V	2
mood	N	18
moon	N	52
moon-round	J	2
moon-splashed	J	2
mooncurser	N	2
moonlight	N	10
moonlit	J	2
mop	V	4
moral	J	30
moral	N	4
morale	N	2
morale_builder	N	2
moralistic	J	2
morality	N	2
more	J	254
more	N	54
more	R	368
more_and_more	R	12
more_or_less	R	18
more_than	R	40
moreover	R	42
morgue	N	2
morning	J	14
morning	N	86
moroccan	J	6
morocco	N	6
morphologic	J	2
morphology	N	2
morse	N	2
morsel	N	2
mortal	J	8
mortal	N	2
mortality	N	8
mortar	N	2
mortgage	N	6
mortician	N	2
mosaic	N	2
moscow	N	2
moses	N	2
mosquito	N	4
moss	N	2
most	J	130
most	N	18
most	R	268
most-valuable	J	2
most_desirable	J	2
most_valuable_player	N	4
mostly	R	16
motel	N	2
moth	N	4
mother	N	98
mother-naked	J	2
mother_country	N	2
motif	N	8
motion	N	24
motion_picture	N	18
motional	J	2
motionless	J	2
motivate	V	6
motivated	J	2
motivating	J	4
motive	N	4
motor	J	2
motor	N	12
motor_neuron	N	2
motor_pool	N	2
mottle	V	4
mottled	J	2
mound	N	10
mount	N	2
mount	V	22
mount_everest	N	2
mountain	J	2
mountain	N	28
mountainous	J	4
mountainside	N	4
mounted	J	2
mourn	V	6
mourner	N	4
mouse	N	26
mouse_nest	N	2
mouth	N	62
mouth	V	2
move	N	12
move	V	140
move_around	V	2
move_back	V	6
move_into	V	4
move_on	V	2
move_over	V	2
move_up	V	4
movement	N	68
mover	N	6
movie	N	46
movie_camera	N	2
movie_house	N	2
movie_star	N	4
movie_theater	N	2
moviegoer	N	2
moving	J	12
moving	N	2
much	J	132
much	N	36
much	R	146
much_as	R	4
mucosa	N	10
mucus	N	2
mud	N	22
mud_flat	N	2
muddy	J	6
muffled	J	14
mug_file	N	2
mulch	N	10
mule	N	2
multi	J	6
multiple	J	10
multiple_sclerosis	N	4
multiplication	N	2
multiplicity	N	12
multiply	V	16
mum	J	2
mumble	V	2
mumbo_jumbo	N	2
munch	V	2
mundane	J	2
munich	N	2
municipal	J	8
murder	N	16
murdered	J	2
murderer	N	6
murky	J	2
murmur	V	4
muscle	N	74
muscle_fiber	N	4
muscle_into	V	2
muscle_tone	N	2
muscleman	N	2
muscular	J	16
muscular_dystrophy	N	4
musculature	N	2
muse	V	2
museum	N	6
music	N	84
music_lover	N	2
musical	J	30
musical	N	4
musical_comedy	N	6
musical_composition	N	2
musical_theater	N	4
musician	N	24
musicianship	N	2
musing	N	2
musket	N	10
musket_ball	N	4
mustache	N	6
mustached	J	2
mutant	N	2
mutational	J	2
mute	J	2
muted	J	2
mutely	R	4
mutilate	V	2
mutter	V	20
mutton	N	4
mutual	J	4
mutuality	N	2
mutually_exclusive	J	4
muzzle	N	6
mv	N	2
mycenaean	J	2
myelofibrosis	N	2
myeloid	J	2
myocardial	J	4
myocardial_infarction	N	2
myocardium	N	2
myofibril	N	2
myofibrilla	N	4
myriad	J	4
myrrh	N	4
mysterious	J	20
mystery	N	22
mystify	V	2
mystique	N	2
myth	N	18
mythological	J	16
mythology	N	4
n't	R	756
nab	V	2
nadir	N	4
nag	V	2
nagging	J	2
nail	N	4
nail	V	6
naive	J	8
naked	J	14
name	N	118
name	V	30
named	J	4
nameless	J	2
namely	R	10
namesake	N	2
naprapath	N	2
narrative	J	2
narrative	N	12
narrow	J	20
narrow	V	2
narrow_down	V	2
narrowed	J	2
narrowing	N	2
narrowly	R	4
narrowness	N	2
nasal	J	2
nassau	N	2
nasty	J	4
nation	N	40
national	J	82
national_income	N	2
national_leader	N	2
nationalism	N	18
nationalistic	J	4
nationality	N	2
nationally	R	4
nationwide	J	2
native	J	8
native	N	6
natural	J	52
natural_gas	N	2
natural_law	N	2
natural_order	N	2
natural_phenomenon	N	2
natural_resource	N	2
naturalized	J	2
naturally	R	46
naturalness	N	2
nature	N	52
naturopath	N	2
naught	N	2
nausea	N	4
nauseated	J	2
nautical	J	2
naval	J	2
navel	N	2
navy	N	8
nazi	N	2
nazism	N	2
near	J	42
near	R	14
near	V	4
near-blind	J	2
nearby	J	8
nearby	R	10
nearer	J	4
nearly	R	68
neat	J	14
neatly	R	8
nebulous	J	2
necessarily	R	10
necessary	J	58
necessitate	V	12
necessity	N	24
neck	N	46
necklace	N	2
necktie	N	2
necropsy	N	2
necrosis	N	6
necrotic	J	2
nectar	N	6
nectary	N	2
need	N	84
need	V	74
needed	J	22
needle	N	2
needle	V	2
needless	J	4
needlessly	R	2
negation	N	2
negative	J	24
negative_charge	N	4
negatively_charged	J	2
neglect	N	6
neglect	V	4
neglected	J	4
negligible	J	14
negro	J	8
negro	N	8
neighbor	N	16
neighborhood	N	38
neighboring	J	6
neither	R	34
nemesis	N	4
neocortex	N	10
neocortical	J	6
neoliberal	J	2
neon_tube	N	2
nephew	N	8
nerve	N	8
nerves	N	4
nervous	J	6
nervous_breakdown	N	4
nervous_system	N	4
nervousness	N	2
nest	N	26
nest	V	10
nesting_place	N	2
nestle	V	4
nestling	N	2
net	J	4
net	N	2
net	V	2
netlike	J	2
nettle	V	2
network	N	12
neurological	J	2
neuromuscular	J	2
neuronal	J	2
neuropsychiatric	J	4
neurosis	N	16
neurotic	J	8
neuter	N	2
neutral	J	24
neutralism	N	2
neutralist	N	2
neutralize	V	2
neutralized	J	2
neutron_bomb	N	2
neutrophil	N	10
never	R	292
never_again	R	2
nevertheless	R	32
new	J	296
new_deal	N	2
new_edition	N	2
new_england	N	8
new_englander	N	2
new_jersey	N	4
new_mexico	N	2
new_moon	N	2
new_testament	N	2
new_waver	N	2
new_year's_day	N	4
new_year's_eve	N	6
new_york	N	64
new_york_bay	N	2
new_york_city	N	2
new_yorker	N	2
newborn	J	4
newcomer	N	2
newest	J	2
newfoundland	N	2
newly	R	10
newport	N	8
news	N	50
news_conference	N	2
news_show	N	2
newsman	N	4
newspaper	N	50
newton	N	2
newtonian	J	4
next	J	128
next	R	10
next-to-last	J	2
next_door	R	2
nibbed	J	2
nice	J	28
nicely	R	6
niche	N	4
nickel	N	8
nicotine	N	2
niece	N	2
nigger	N	30
night	N	232
night-sight	N	2
night_game	N	6
nightclub	N	10
nightdress	N	2
nighted	J	2
nightfall	N	4
nightingale	N	4
nightmare	N	2
nightshirt	N	2
nigra	N	2
nilpotent	J	24
nimble	J	2
nine	J	26
nine	N	8
nineteen	J	2
nineteen	N	4
nineteenth	J	6
nineties	N	2
ninety	J	2
ninth	J	22
nirvana	N	2
nitrate	N	2
nitrogen	N	2
nitrogen_oxide	N	2
no	J	70
no	N	34
no	R	52
no-hit	J	2
no-hit_game	N	2
no-nonsense	J	2
no.	N	14
no_doubt	R	30
no_end	R	2
no_longer	R	54
no_man's_land	N	2
no_matter	R	8
no_matter_what_happens	R	2
no_more	R	16
nobility	N	2
noble	J	8
nobody	N	2
nociceptive	J	4
nocturnal	J	2
nod	N	2
nod	V	24
nodule	N	2
noise	N	24
noisemaker	N	4
noisily	R	2
noisy	J	4
nomia	N	4
nomia_melanderi	N	2
nominate	V	4
nomination	N	6
non	J	50
non-catholic	N	10
non-discrimination	N	2
non-resistant	N	2
nonchurchgoing	J	2
noncompetitive	J	2
nonconformist	N	2
nondriver	N	2
nonenzymatic	J	2
nonequivalence	N	2
nonequivalent	J	2
nonetheless	R	4
nonexistent	J	6
nonfiction	N	8
nonfunctional	J	2
nonionic	J	2
nonoccurrence	N	2
nonparticulate	J	2
nonparty	J	2
nonpolitical	J	2
nonsense	J	2
nonsense	N	8
nonspecific	J	38
nonspecifically	R	6
nooks_and_crannies	N	2
noon	N	8
noradrenaline	N	2
norethandrolone	N	2
norm	N	8
normal	J	118
normally	R	18
north	J	8
north	N	28
north	R	4
north-american	J	2
north_america	N	4
north_carolina	N	2
northeast	J	2
northern	J	32
northerner	N	8
northland	N	2
northward	R	4
nose	N	40
nose	V	2
nosed	J	2
nostalgia	N	2
nostalgic	J	2
nostrils	N	2
not	R	1892
not_only	R	88
not_to_mention	R	4
not_yet	R	36
notable	J	4
notably	R	6
notarize	V	2
notation	N	4
notch	N	2
note	N	26
note	V	60
notebook	N	2
noted	J	4
noteworthy	J	4
nothing	N	178
notice	N	12
notice	V	36
noticeable	J	6
noticeably	R	2
notification	N	2
notify	V	6
notion	N	18
notorious	J	4
noun	N	2
nourish	V	2
nourished	J	2
nourishment	N	2
nov	N	18
novel	J	6
novel	N	18
novelist	N	2
novelty	N	6
november	N	26
november_2	N	2
novitiate	N	2
now	N	18
now	R	532
now_and_again	R	2
now_and_then	R	4
nowhere	R	10
nozzle	N	4
nuance	N	2
nuclear	J	24
nuclear_resonance	N	2
nucleate	V	2
nucleic_acid	N	2
nucleolus	N	4
nucleus	N	26
nude	J	2
nude	N	4
nudge	V	2
nuisance	N	2
null_space	N	18
numb	J	4
number	N	230
number	V	4
numbering	N	4
numbers_game	N	2
numbness	N	2
numerical	J	8
numerous	J	18
numinous	J	2
nun	N	4
nurse	N	2
nurse	V	2
nursery	N	4
nut	N	6
nuthouse	N	2
nutrient	J	2
nutrient	N	2
nutritional	J	2
nutritive	J	2
nymph	N	4
nymphomaniac	N	4
o	N	18
o'clock	R	18
oak	N	4
oath	N	6
oatmeal	N	2
obedience	N	4
obey	V	10
object	N	84
object	V	16
objectification	N	2
objection	N	4
objective	J	6
objective	N	18
objectivity	N	2
objet_d'art	N	2
obligated	J	2
obligation	N	18
oblige	V	6
obligingly	R	2
oblique	J	2
obliterating	J	2
obliteration	N	4
oblivion	N	2
oblivious	J	2
obnoxious	J	2
obscene	J	4
obscenity	N	2
obscure	J	10
obscure	V	4
obscurely	R	2
obscurity	N	8
obsequious	J	4
observable	J	2
observance	N	2
observation	N	48
observation_dome	N	4
observational	J	2
observe	V	76
observed	J	12
observer	N	10
obsessed	J	2
obsidian	N	2
obstacle	N	10
obstruct	V	4
obtain	V	110
obtainable	J	2
obtrude_upon	V	2
obtrusiveness	N	2
obvious	J	32
obviously	R	56
occasion	N	20
occasion	V	2
occasional	J	22
occasionally	R	32
occasions	N	2
occidental	N	2
occipital	J	2
occipital_lobe	N	2
occlude	V	2
occluded	J	6
occlusion	N	2
occlusive	J	2
occupancy	N	2
occupant	N	4
occupation	N	8
occupation_license	N	2
occupational	J	6
occupied	J	2
occupy	V	22
occur	V	118
occurrence	N	16
ocean	N	6
ocher	N	2
oct	N	6
octahedron	N	2
octave	N	2
october	N	12
ocular	J	2
odd	J	22
oddly	R	4
oddly_enough	R	4
odds_and_ends	N	4
odessa	N	2
odious	J	2
odor	N	4
odyssey	N	2
of_age	J	4
of_all_time	R	2
of_course	R	122
off	J	4
off	R	16
off-broadway	N	2
off_and_on	R	2
off_the_beaten_track	J	2
offbeat	J	2
offence	N	2
offender	N	2
offense	N	4
offer	N	2
offer	V	96
offering	N	2
office	N	94
office_boy	N	2
officer	N	48
official	J	16
official	N	26
officially	R	4
offshore	R	2
offstage	N	2
often	R	140
oftentimes	R	2
ohio	N	12
oil	N	16
oil-water_interface	N	4
oil_business	N	2
oil_geologist	N	2
oil_painting	N	4
oil_well	N	2
oilcloth	N	2
oily	J	6
ok	R	2
okay	J	2
oklahoma	N	4
old	J	262
old-fashioned	J	4
old_age	N	2
old_boy	N	2
old_country	N	4
old_man	N	60
old_school	N	2
old_south	N	6
old_testament	N	2
old_wives'_tale	N	2
old_woman	N	6
older	J	22
oldest	J	2
oldster	N	2
oleophilic	J	6
oleophobic	J	2
olive	J	4
ology	N	2
olympic	J	8
olympics	N	4
omen	N	2
ominous	J	4
ominously	R	4
omission	N	4
omit	V	4
on	J	4
on	R	20
on-the-scene	J	2
on-the-spot	J	2
on_all_fours	R	2
on_guard	J	2
on_hand	J	4
on_her_own	J	2
on_it	R	12
on_occasion	R	4
on_paper	R	4
on_request	R	8
on_the_contrary	R	10
on_the_hook	J	2
on_the_job	J	2
on_the_one_hand	R	4
on_the_other_hand	R	22
on_the_road	N	2
on_the_side	R	2
on_the_spot	R	4
on_the_way	R	4
on_the_whole	R	4
once	J	6
once	R	130
